Census_yr,Block_ID,the_geom,CLUE_area,Estabs,Employment,Floor_sqm
2016,554,"MULTIPOLYGON (((144.92059024748974 -37.79233767613286, 144.9206836250334 -37.79234949367277, 144.92088934637985 -37.792220600132815, 144.92097502543467 -37.79216691856522, 144.92120015242511 -37.79239319843573, 144.92193323297394 -37.79193388460854, 144.92244487754738 -37.79161330575224, 144.92229010044161 -37.79145774079921, 144.92232574197934 -37.7914354085984, 144.92248052025263 -37.79159097352598, 144.92305079047776 -37.79123365435988, 144.92287314866806 -37.79105510983102, 144.92288145128256 -37.79104990690087, 144.92263479854086 -37.79080199993145, 144.92280876931838 -37.79077333818623, 144.9233523012811 -37.79043276724402, 144.92334526565574 -37.79042569603925, 144.9238535290464 -37.79010721849158, 144.92393083505286 -37.79018783677348, 144.92402882048927 -37.790290021436654, 144.92405692211875 -37.79031932820425, 144.92317525035037 -37.790882880384814, 144.92317508462247 -37.7912069033229, 144.92320597954955 -37.79122474165332, 144.9232648868231 -37.79128278234153, 144.9226435900383 -37.79167684900142, 144.92255677662413 -37.79167399472864, 144.92232562436124 -37.79182004431189, 144.9225122692823 -37.79202389750815, 144.92255631508507 -37.79207200319116, 144.92270520042888 -37.79223461468636, 144.92265932039584 -37.79226106859847, 144.92250843296517 -37.79209627062875, 144.9224683925902 -37.79205253778703, 144.92228121552589 -37.79184810288947, 144.92192812970094 -37.792071191895594, 144.92189039743468 -37.79215260131797, 144.92124137510052 -37.792562663471244, 144.92113685147675 -37.79257113327584, 144.92076344406865 -37.792807052225974, 144.92069231912862 -37.79285198877782, 144.92062119296804 -37.792896925263804, 144.92062786701558 -37.792904213735255, 144.92024054490486 -37.793148963700894, 144.9203369244058 -37.79324502929143, 144.92034281857926 -37.7932455848642, 144.92031308716554 -37.793264368357, 144.92031224876945 -37.7932699678566, 144.9201678279515 -37.79325635370843, 144.92016565788276 -37.79327084679119, 144.92009696035416 -37.79372971814701, 144.92008701423424 -37.79386897819779, 144.91968716423702 -37.7940990141148, 144.91963201145109 -37.79413074338922, 144.91987511319456 -37.794396838057985, 144.91982455765734 -37.794425923476275, 144.91990579171153 -37.79451484053915, 144.91979089165508 -37.79458094234494, 144.91980884879803 -37.794603881665225, 144.9197887544927 -37.794612273501286, 144.91980277082774 -37.79463849737562, 144.91981111284974 -37.79466620257627, 144.91981354996622 -37.794694621738316, 144.91981001453138 -37.7947229678449, 144.919800604621 -37.794750456805566, 144.91978558120712 -37.79477632723217, 144.91976535847192 -37.79479986189622, 144.91974049752653 -37.79482040924623, 144.9197116877194 -37.7948374020026, 144.9196797259017 -37.79485036760569, 144.9196454965748 -37.794858947691395, 144.91960994898608 -37.79486290489619, 144.9195740651435 -37.794862129501574, 144.91953884152736 -37.79485664361708, 144.91950525170745 -37.794846597816324, 144.91947422588532 -37.79483227167656, 144.91944662287074 -37.79481406066698, 144.91942320869134 -37.79479246946233, 144.9191965474447 -37.794922865629005, 144.9191754496905 -37.794901083703444, 144.91915626535166 -37.79487821452477, 144.9188598790026 -37.79457494695259, 144.91782713705283 -37.7951690618087, 144.91807023537368 -37.795435160070184, 144.91804265814778 -37.795451024303816, 144.91779955987923 -37.795184925987435, 144.91756828212337 -37.795317972393434, 144.91742914443495 -37.795300351539154, 144.91738971786995 -37.7953230460284, 144.91741541928715 -37.79534927045102, 144.91735883661116 -37.79538158253693, 144.9173729255437 -37.795402324342525, 144.917383241292 -37.79542442056771, 144.91738809529883 -37.795440586918815, 144.91739092398277 -37.795457052688974, 144.91735171162202 -37.795442557787474, 144.91732954502578 -37.79548039979228, 144.9173029920564 -37.79547058504933, 144.91724720995938 -37.79544996559037, 144.9172504189266 -37.79545770212934, 144.91725203390206 -37.79546574571346, 144.91725201522442 -37.79547389107531, 144.9172503619517 -37.79548192912637, 144.91724711728398 -37.7954896560646, 144.91724236283727 -37.79549687507549, 144.91723622192237 -37.79550340089594, 144.91722884910152 -37.795509067740184, 144.91722043354292 -37.79551373116142, 144.917211189839 -37.795517271494155, 144.91721264489016 -37.7955225582692, 144.91721750924322 -37.795527882811605, 144.91718276473622 -37.79554787000698, 144.91718443061959 -37.795549693703194, 144.91718772960056 -37.795547796506746, 144.9171652168934 -37.795585261074486, 144.9171062895337 -37.79556296471211, 144.9170803898004 -37.79560606566391, 144.91702737096253 -37.795586003235485, 144.91697458350802 -37.79552596799478, 144.91696509947485 -37.79551518083276, 144.91705177942188 -37.79550615767409, 144.91704622226797 -37.79548870641868, 144.91704419336583 -37.795470777766646, 144.91712544261756 -37.79548067502565, 144.91712396769162 -37.79547213376664, 144.91712433007712 -37.795463517764134, 144.9171265194108 -37.79545507465707, 144.91713047329256 -37.795447044855756, 144.91713607733615 -37.79543965974035, 144.9171502655504 -37.7953689244748, 144.91718166049793 -37.79537288977028, 144.91719890046613 -37.79528693991674, 144.91723051810857 -37.79529094067844, 144.91725606557193 -37.79529672563711, 144.91726449779338 -37.79527949927069, 144.91681420054672 -37.79522246948952, 144.91652353030355 -37.79537999608994, 144.91678773195926 -37.7956328698175, 144.9167647508688 -37.79564608900609, 144.9165709482448 -37.7956745430749, 144.9161034071445 -37.795943494496825, 144.9157037509205 -37.79617339198662, 144.9157369013004 -37.79623794295949, 144.9155975705208 -37.796318090911136, 144.91556280995684 -37.796254465740965, 144.91523972430934 -37.79644031497091, 144.915115682506 -37.796326364744694, 144.9146794492349 -37.79602562233197, 144.91405420520803 -37.795687392393944, 144.91351331252395 -37.79541039504608, 144.913143420699 -37.79522760970293, 144.91295800673936 -37.795135984816156, 144.91285330727996 -37.79509147233936, 144.91431401564196 -37.79449935673942, 144.91498625207183 -37.79408113208127, 144.91585340741238 -37.79419087661073, 144.91585032737143 -37.7942061987967, 144.9169210930623 -37.79434170299525, 144.9169998651418 -37.79431586829957, 144.91706298828475 -37.79400174941276, 144.91745147697017 -37.79405090926647, 144.91738404968112 -37.79438660111749, 144.91709668237314 -37.79435023739096, 144.91698454805604 -37.79438701345053, 144.9168529929641 -37.79498084320683, 144.91729095430873 -37.79503626415394, 144.91729900051854 -37.79499622680235, 144.91772500904992 -37.79505013255682, 144.91773662998168 -37.794992301656634, 144.91775613051595 -37.79498108441573, 144.91789191059323 -37.79499826522045, 144.91878441030636 -37.79448482797525, 144.9188856214325 -37.79442660211459, 144.9190005220345 -37.79436050030677, 144.91898027198235 -37.7943340129862, 144.9189657399119 -37.79430525752222, 144.91895731638851 -37.79427500591373, 144.91895522847292 -37.794244069624675, 144.91895953013835 -37.794213276885124, 144.91897010731756 -37.79418345475713, 144.91898667525672 -37.794155402052766, 144.91900879039798 -37.79412987061981, 144.91903586001658 -37.79410754568651, 144.91901565431112 -37.79408542893965, 144.91902131304394 -37.79408166921079, 144.91901564875235 -37.79407546908551, 144.91900968816105 -37.79407889725578, 144.91899003006898 -37.79405737954785, 144.91899600455818 -37.79405394171125, 144.91899067297592 -37.794048107031685, 144.91898469851228 -37.79405154396731, 144.91896497321753 -37.79402995297398, 144.9189709407435 -37.79402652042262, 144.91896474318892 -37.79401973682503, 144.91895899933303 -37.79402341394153, 144.91895232361904 -37.79401610642328, 144.91898909153394 -37.7939949531788, 144.91899576724984 -37.79400226069505, 144.9189895771922 -37.794005448702464, 144.91899577474794 -37.79401223229878, 144.91900174113604 -37.7940087997257, 144.91902146643645 -37.7940303907131, 144.91901549081524 -37.794033828531035, 144.9190208223985 -37.794039663209496, 144.91902679685964 -37.79403622627196, 144.91904645606715 -37.79405774489477, 144.91904049547867 -37.794061173066694, 144.9190461597461 -37.794067374091526, 144.91905242224422 -37.79406427567611, 144.91907262795544 -37.79408639241689, 144.91910465589862 -37.79407389495032, 144.9191386766407 -37.794065331157704, 144.91917392619948 -37.794060893005785, 144.9191966809861 -37.79394764191158, 144.91925341165287 -37.79395139283877, 144.91930880118002 -37.79396182116098, 144.9193070827128 -37.79397037086098, 144.91930014678996 -37.793968653242516, 144.9192974315699 -37.793975531680545, 144.91930563605214 -37.79397757090121, 144.91930011210556 -37.79400506269503, 144.9192928245185 -37.794004140906274, 144.91929139493652 -37.79401125834014, 144.919298682499 -37.79401218102975, 144.91929316785684 -37.794039624324135, 144.91928631016165 -37.79403762782234, 144.9192831824346 -37.79404439443572, 144.91929171311915 -37.79404686927999, 144.91928604670997 -37.79407506687716, 144.91931504466783 -37.794086655521404, 144.9193417889099 -37.79410126201845, 144.91936578504124 -37.79411861719633, 144.9193865878547 -37.79413839868201, 144.91959910666137 -37.79401613677796, 144.9198533487267 -37.79386987066788, 144.91988929081157 -37.793690975746486, 144.91983024236765 -37.79368350470091, 144.91993938364197 -37.79314027536969, 144.92001149375426 -37.79314939819841, 144.9208491424153 -37.792624587214945, 144.92059024748974 -37.79233767613286)))",Kensington,3,0,61141
2016,538,"MULTIPOLYGON (((144.92022077847471 -37.79652119263622, 144.91968575015366 -37.796828986621854, 144.91898102418563 -37.79723439801355, 144.91843037891562 -37.796626558440174, 144.91913195881733 -37.796222831246936, 144.9197202990457 -37.79588436836108, 144.9203540782709 -37.795519782358326, 144.92085597817575 -37.79607786753038, 144.9205124034891 -37.796275526488984, 144.92055905338964 -37.796326586068844, 144.92027409405853 -37.79649052108808, 144.92022077847471 -37.79652119263622)))",Kensington,1,0,16142
2016,539,"MULTIPOLYGON (((144.9195377205521 -37.797848902494096, 144.9201125317583 -37.798483389706135, 144.91968219258516 -37.79873211315835, 144.91651640617386 -37.79826982626448, 144.91652155941955 -37.798211037604176, 144.91653574518494 -37.79804921020627, 144.9164320515615 -37.7977687415197, 144.91626778506082 -37.79743803034441, 144.9160282516606 -37.79713876623159, 144.91560511423936 -37.796775977175315, 144.91523972430934 -37.79644031497091, 144.91556280995684 -37.796254465740965, 144.9155975705208 -37.796318090911136, 144.9157369013004 -37.79623794295949, 144.9157037509205 -37.79617339198662, 144.9161034071445 -37.795943494496825, 144.9165709482448 -37.7956745430749, 144.9167647508688 -37.79564608900609, 144.91678773195926 -37.7956328698175, 144.91690321755624 -37.79574340291752, 144.9176082483188 -37.795889511102196, 144.91779839342533 -37.79592891468451, 144.91843037891562 -37.796626558440174, 144.91898102418563 -37.79723439801355, 144.9195377205521 -37.797848902494096)))",Kensington,13,309,54165
2016,502,"MULTIPOLYGON (((144.9290151249935 -37.80307056936897, 144.9167175347177 -37.80172153569586, 144.91488203637826 -37.80152007082824, 144.91486147239775 -37.80151781695128, 144.91968219258516 -37.79873211315835, 144.92620530144342 -37.799706612658575, 144.92694422089727 -37.79981697652171, 144.92960590631284 -37.80018992078779, 144.93057730596948 -37.80033807993392, 144.93155202510377 -37.800558570706, 144.93249801753052 -37.8008521154949, 144.93241663543859 -37.80090211931432, 144.93227289694505 -37.80099043469235, 144.9309522919875 -37.80180182256291, 144.9290151249935 -37.80307056936897)))",West Melbourne (Industrial),29,396,306212
2016,519,"MULTIPOLYGON (((144.92620530144342 -37.799706612658575, 144.91968219258516 -37.79873211315835, 144.9201125317583 -37.798483389706135, 144.92204609229574 -37.79737170511422, 144.92454946463553 -37.79593231063842, 144.9270811229242 -37.798672342256125, 144.92594555985028 -37.79933279094063, 144.92620530144342 -37.799706612658575)))",Kensington,8,156,123564
2016,504,"MULTIPOLYGON (((144.9350710211627 -37.79930382204431, 144.9330354717927 -37.8005218881193, 144.93200123956788 -37.79893735056634, 144.93348918131318 -37.79909309902845, 144.93495791645208 -37.79925787225585, 144.9350710211627 -37.79930382204431)))",Kensington,8,86,15735
2016,503,"MULTIPOLYGON (((144.93200123956788 -37.79893735056634, 144.9330354717927 -37.8005218881193, 144.93249801753052 -37.8008521154949, 144.93155202510377 -37.800558570706, 144.93057730596948 -37.80033807993392, 144.92960590631284 -37.80018992078779, 144.92694422089727 -37.79981697652171, 144.92772075880544 -37.799362027912636, 144.92942092889206 -37.798365951047586, 144.92947435340525 -37.79841971174462, 144.93087026113693 -37.79871297287633, 144.9318758805818 -37.79892422777487, 144.93200123956788 -37.79893735056634)))",Kensington,62,716,71716
2016,505,"MULTIPOLYGON (((144.9350710211627 -37.79930382204431, 144.93495791645208 -37.79925787225585, 144.93348918131318 -37.79909309902845, 144.93317093842415 -37.79820400333845, 144.93469609456184 -37.79837812644686, 144.93570535143047 -37.79849300217811, 144.93580972830367 -37.79885810945945, 144.9350710211627 -37.79930382204431)))",Kensington,13,119,14883
2016,509,"MULTIPOLYGON (((144.93253345734792 -37.796427005700195, 144.93285671603184 -37.797329742164436, 144.93317093842415 -37.79820400333845, 144.93348918131318 -37.79909309902845, 144.93200123956788 -37.79893735056634, 144.9318758805818 -37.79892422777487, 144.93131101004434 -37.797257139208746, 144.9311587785366 -37.796832393081125, 144.93093420923026 -37.79642192108129, 144.9306507932916 -37.79549640407015, 144.93055859944238 -37.79494622153224, 144.93048102494404 -37.79448327800241, 144.93075183640576 -37.79451342363669, 144.93089798775645 -37.79452969297945, 144.93107817760074 -37.79454975118999, 144.93138861560746 -37.795445090353155, 144.93154279650736 -37.79589249175735, 144.93169392383174 -37.79633103034801, 144.93253345734792 -37.796427005700195)))",Kensington,24,205,58015
2016,508,"MULTIPOLYGON (((144.93253345734792 -37.796427005700195, 144.93319608912626 -37.79650727844101, 144.93330734867368 -37.79652059392555, 144.93405474380134 -37.796605893675085, 144.9343795810548 -37.79750390195872, 144.93469609456184 -37.79837812644686, 144.93317093842415 -37.79820400333845, 144.93285671603184 -37.797329742164436, 144.93253345734792 -37.796427005700195)))",Kensington,16,108,20507
2016,513,"MULTIPOLYGON (((144.93138861560746 -37.795445090353155, 144.93107817760074 -37.79454975118999, 144.93125182390952 -37.79456907957818, 144.93184267642548 -37.794636201522785, 144.9334966951854 -37.79482408419115, 144.93334227214092 -37.79566603048182, 144.93138861560746 -37.795445090353155)))",Kensington,7,36,18897
2016,511,"MULTIPOLYGON (((144.93334227214092 -37.79566603048182, 144.93517502172205 -37.79587843633261, 144.93517799747676 -37.79595742597195, 144.9351998824619 -37.796276504573854, 144.9352027915953 -37.79631204472474, 144.93525341336505 -37.796742687860814, 144.93405474380134 -37.796605893675085, 144.93330734867368 -37.79652059392555, 144.93319608912626 -37.79650727844101, 144.93334227214092 -37.79566603048182)))",Kensington,1,6,10813
2016,309,"MULTIPOLYGON (((144.93673019145922 -37.795927922661306, 144.93662466549287 -37.79517392914269, 144.93875127082507 -37.795412185183544, 144.93886363917792 -37.79542648808327, 144.9387229219856 -37.79615043068516, 144.93673019145922 -37.795927922661306)))",North Melbourne,16,246,13351
2016,310,"MULTIPOLYGON (((144.93673019145922 -37.795927922661306, 144.9387229219856 -37.79615043068516, 144.93858593077346 -37.79685519094141, 144.93683286771952 -37.79666154191334, 144.93673019145922 -37.795927922661306)))",North Melbourne,12,142,11030
2016,311,"MULTIPOLYGON (((144.93851052235627 -37.797243129717316, 144.9368895552475 -37.79706656758241, 144.93683286771952 -37.79666154191334, 144.93858593077346 -37.79685519094141, 144.93851052235627 -37.797243129717316)))",North Melbourne,2,55,4487
2016,321,"MULTIPOLYGON (((144.93851052235627 -37.797243129717316, 144.93858593077346 -37.79685519094141, 144.9387229219856 -37.79615043068516, 144.93886363917792 -37.79542648808327, 144.93887262787936 -37.79542763218907, 144.93892826208096 -37.795434714041136, 144.93903858466493 -37.795535214400445, 144.9399639161261 -37.796378283020786, 144.9393515599602 -37.79674699219432, 144.93879062462298 -37.797084734374266, 144.93851459549282 -37.797247479795494, 144.93851052235627 -37.797243129717316)))",North Melbourne,1,0,6513
2016,313,"MULTIPOLYGON (((144.94004229395233 -37.79869911217225, 144.93711883053982 -37.79837802401611, 144.93704653082915 -37.7981130180352, 144.93851459549282 -37.797247479795494, 144.93879062462298 -37.797084734374266, 144.9402406234638 -37.79840584606751, 144.94007458382728 -37.79851888964208, 144.94004229395233 -37.79869911217225)))",North Melbourne,6,134,20878
2016,506,"MULTIPOLYGON (((144.9374599323538 -37.7995989681021, 144.93706478874293 -37.799555703243506, 144.93706400407922 -37.799555617403946, 144.93641709716576 -37.79948478318444, 144.93632118976356 -37.79947428183509, 144.9362700807088 -37.79902497459341, 144.93618871834033 -37.799322552868, 144.936076021861 -37.7993101773291, 144.9361582823346 -37.79900931838206, 144.93619402141263 -37.798766357367164, 144.93615850075702 -37.79853600034489, 144.93600529009402 -37.79862792132451, 144.93565712076975 -37.7973694307318, 144.9356004683836 -37.79714943517516, 144.93555191346664 -37.79692822346978, 144.93551149611142 -37.79670598467305, 144.9354792508086 -37.79648290503898, 144.93545520622186 -37.796259176124785, 144.93543938089803 -37.796034985704004, 144.9354317899031 -37.79581052419096, 144.93543243690146 -37.79558598360073, 144.93544132452283 -37.79536155232385, 144.93545844281078 -37.795137422133216, 144.93547602981658 -37.79503901939819, 144.93566331801514 -37.795061068592695, 144.93618608832588 -37.795122614585345, 144.93625162766548 -37.79513033088062, 144.93656866516508 -37.795167654452484, 144.93662466549287 -37.79517392914269, 144.93673019145922 -37.795927922661306, 144.93683286771952 -37.79666154191334, 144.9368895552475 -37.79706656758241, 144.93704653082915 -37.7981130180352, 144.93711883053982 -37.79837802401611, 144.9374599323538 -37.7995989681021)))",North Melbourne,7,5,33396
2016,314,"MULTIPOLYGON (((144.93983434980066 -37.79985970644306, 144.9374599323538 -37.7995989681021, 144.93711883053982 -37.79837802401611, 144.94004229395233 -37.79869911217225, 144.93983434980066 -37.79985970644306)))",North Melbourne,4,128,23320
2016,323,"MULTIPOLYGON (((144.93879062462298 -37.797084734374266, 144.9393515599602 -37.79674699219432, 144.94077371110532 -37.79804290262336, 144.9402406234638 -37.79840584606751, 144.93879062462298 -37.797084734374266)))",North Melbourne,7,175,10543
2016,316,"MULTIPOLYGON (((144.94409908098544 -37.7995978013431, 144.94403840702947 -37.80010794534705, 144.94302228655081 -37.799174870241174, 144.944331256502 -37.79829511703098, 144.94409908098544 -37.7995978013431)))",North Melbourne,1,0,5285
2016,658,"MULTIPOLYGON (((144.98963282116372 -37.81937966615831, 144.9894684262022 -37.820358685268005, 144.98928067375175 -37.82149868631625, 144.9890432719516 -37.823090770122555, 144.98900203482117 -37.82336730967263, 144.9889865261044 -37.82344364492813, 144.98693725123576 -37.823189190068554, 144.9848086841855 -37.8224793724709, 144.98365438092821 -37.82206566228286, 144.98218911899906 -37.82125464772745, 144.98061673846755 -37.820177289683, 144.97853851600271 -37.81900735951798, 144.97853426280906 -37.81900494163426, 144.97866132145742 -37.818301679484826, 144.97866707524196 -37.81826982701446, 144.9817355721701 -37.818603297421944, 144.98205057151515 -37.81679398709144, 144.98207531251182 -37.816795979153405, 144.98214387040943 -37.816792691439666, 144.98221128662715 -37.81678227022093, 144.9822763838821 -37.8167648962875, 144.98233803043223 -37.8167408719704, 144.98239515157942 -37.81671061593108, 144.98244675260062 -37.816674655443265, 144.98249193261927 -37.816633617618166, 144.98252990768265 -37.81658821628169, 144.9825600132778 -37.81653924300497, 144.98256026682998 -37.816537857732456, 144.9851378105022 -37.81682443660657, 144.98514853417532 -37.81676327598361, 144.9854357151158 -37.81679564151859, 144.98543645052794 -37.81679144739936, 144.98758234672312 -37.81703107740836, 144.98794102295108 -37.81707112652522, 144.9878969844568 -37.817346713273935, 144.9876006722914 -37.81920091887608, 144.98963282116372 -37.81937966615831)))",East Melbourne,13,4094,471635
2016,2385,"MULTIPOLYGON (((144.9397278228463 -37.790706173896446, 144.93945270382903 -37.792225157493604, 144.93687191779884 -37.79193588689212, 144.93686212724637 -37.79201003979397, 144.9367210409634 -37.79266307651076, 144.9366000958366 -37.7933149203428, 144.9365687727427 -37.79344105328781, 144.93655590689366 -37.793492860797954, 144.93644173098255 -37.794106973620224, 144.93644139501671 -37.79410692627928, 144.93625162766548 -37.79513033088062, 144.93618608832588 -37.795122614585345, 144.93566331801514 -37.795061068592695, 144.93547602981658 -37.79503901939819, 144.9352723026539 -37.79501503344548, 144.93524600786947 -37.794895118151494, 144.93535085468216 -37.79482893478882, 144.93541326964717 -37.7947328328345, 144.9356826957035 -37.79323066567386, 144.9357810030532 -37.79323967752668, 144.93590225126394 -37.792587111775134, 144.9358105756166 -37.79257858845487, 144.9358339890202 -37.792455471184006, 144.93593380241322 -37.7919230951084, 144.9360210791362 -37.791931208697115, 144.93605377127065 -37.791750786048134, 144.93596843209838 -37.79174271275158, 144.9361862039193 -37.790582674172626, 144.9362234937601 -37.79043588815875, 144.93638656709794 -37.79045307436249, 144.93643929221463 -37.79027604854104, 144.936633219274 -37.78962508218124, 144.9365514062219 -37.78961643397952, 144.93660651504834 -37.7895107976721, 144.93666537083132 -37.789517018691164, 144.9368677875556 -37.7888375152423, 144.9381764721454 -37.78897748704121, 144.9381986936383 -37.78897986315802, 144.9382126679819 -37.788966987583265, 144.938595832652 -37.78901029877227, 144.9384966466228 -37.78915676460798, 144.9382365825922 -37.78941640890543, 144.93821757988127 -37.789525286105565, 144.93804221077585 -37.78956754500731, 144.9380077755134 -37.78960938747948, 144.93792480137418 -37.789710219041204, 144.93790885574904 -37.789773202371116, 144.93778701650402 -37.78994040078452, 144.93743410324996 -37.79044883147941, 144.9375233822454 -37.79048179106534, 144.9397278228463 -37.790706173896446)))",North Melbourne,12,116,90803
